CLASSE,Hue,Saturation,Value,Vibration,Metal
Metal,185.58,24.02,70.20,1.70,3056
Metal,185.71,23.46,70.20,1.60,3055
Metal,185.85,23.03,69.80,1.53,3055
Metal,183.16,21.35,69.80,1.47,3060
Metal,172.80,13.74,71.37,1.95,3050
Metal,162.35,9.24,72.16,2.04,3058
Metal,170.00,9.63,73.33,2.38,3053
Metal,171.00,10.70,73.33,2.31,3061
Metal,169.09,12.02,71.76,1.98,3050
Metal,181.71,19.55,70.20,2.04,3060
Metal,187.32,22.91,70.20,1.75,3053
Metal,184.50,22.60,69.41,1.71,3057
Metal,181.54,22.16,69.02,1.85,3063
Metal,185.71,23.46,70.20,2.48,3060
Metal,181.58,21.23,70.20,2.53,3060
Metal,170.77,14.21,71.76,2.47,3197
Metal,159.00,10.70,73.33,2.57,3058
Metal,168.00,8.11,72.55,2.48,3005
Metal,167.37,10.16,73.33,2.95,3114
Metal,172.80,13.74,71.37,2.70,3055
Metal,183.24,20.67,70.20,2.88,0
Metal,183.16,21.47,69.41,3.04,2973
Metal,185.85,22.91,70.20,2.66,3054
Metal,184.39,23.03,69.80,2.61,0
Metal,184.62,22.03,69.41,2.59,956
Metal,183.24,20.67,70.20,2.19,1
Metal,170.40,13.66,71.76,2.08,0
Metal,160.00,9.68,72.94,2.08,0
Metal,175.71,7.57,72.55,2.25,0
Metal,175.38,7.03,72.55,2.18,3072
Metal,180.00,12.85,70.20,3.01,3040
Metal,186.32,21.23,70.20,2.72,3492
Metal,186.00,22.35,70.20,2.79,0
Metal,184.50,22.47,69.80,2.77,3057
Metal,184.62,21.91,69.80,2.56,3050
Metal,186.00,22.35,70.20,2.42,3061
Metal,181.71,19.55,70.20,2.74,3532
Metal,170.40,13.66,71.76,2.71,0
Metal,155.29,9.09,73.33,2.85,0
Metal,157.89,10.11,73.73,2.57,0
Metal,156.00,8.11,72.55,2.55,0
Metal,182.40,13.97,70.20,2.31,0
Metal,184.62,21.79,70.20,2.23,0
Metal,185.85,22.91,70.20,2.28,0
Metal,183.00,22.60,69.41,2.09,1263
Metal,187.32,22.91,70.20,2.16,0
Metal,184.39,23.03,69.80,1.94,0
Metal,180.00,17.88,70.20,1.92,0
Metal,163.64,11.89,72.55,1.72,1117
Metal,157.50,8.56,73.33,1.85,0
Metal,161.05,10.11,73.73,1.86,0
Metal,170.53,10.33,72.16,1.72,3045
Metal,180.00,16.20,70.20,1.88,2776
Metal,184.86,20.90,69.41,2.74,0
Metal,184.39,23.03,69.80,2.54,3550
Metal,185.85,22.91,70.20,2.60,0
Metal,187.89,21.35,69.80,2.69,3037
Metal,184.50,22.47,69.80,2.43,3062
Metal,180.00,16.20,70.20,2.31,3060
Metal,165.00,10.87,72.16,2.48,3073
Metal,170.00,6.52,72.16,2.30,3057
Metal,150.00,8.56,73.33,1.89,3059
Metal,168.00,10.81,72.55,2.17,3055
Metal,180.00,16.20,70.20,2.29,3061
Metal,184.39,23.03,69.80,2.10,3054
Metal,184.50,22.47,69.80,2.47,0
Metal,185.85,22.91,70.20,2.76,0
Metal,187.14,23.46,70.20,2.56,0
Metal,186.32,21.35,69.80,2.48,0
Metal,182.22,15.08,70.20,2.63,0
Metal,164.21,10.33,72.16,2.31,0
Metal,157.89,10.11,73.73,2.02,0
Metal,160.00,8.02,73.33,2.07,0
Metal,168.57,11.48,71.76,1.92,0
Metal,181.87,17.88,70.20,2.14,0
Metal,188.78,22.91,70.20,2.02,0
Metal,184.50,22.60,69.41,2.01,2984
Metal,181.54,22.16,69.02,1.99,3072
Metal,184.50,22.60,69.41,1.95,3084
Metal,184.74,21.35,69.80,1.81,3040
Metal,172.80,13.74,71.37,1.93,3053
Metal,162.00,10.70,73.33,1.58,3055
Metal,160.00,9.57,73.73,1.68,3061
Metal,161.25,8.60,72.94,1.66,2975
Metal,173.68,10.50,70.98,1.93,3055
Metal,181.67,20.11,70.20,1.82,3081
Metal,184.50,22.47,69.80,1.74,0
Metal,184.39,23.03,69.80,1.71,0
Metal,185.71,23.46,70.20,1.60,0
Metal,186.15,21.91,69.80,1.32,0
Metal,181.62,20.67,70.20,1.30,3055
Metal,170.77,14.21,71.76,1.59,3055
Metal,170.00,9.73,72.55,1.76,3059
Metal,156.00,8.11,72.55,1.84,3077
Metal,162.86,7.57,72.55,2.37,3050
Metal,177.39,12.78,70.59,2.41,3060
Metal,186.32,21.23,70.20,2.09,3055
Metal,184.62,21.91,69.80,2.33,3056
Metal,188.37,24.02,70.20,2.07,3055
Metal,189.00,22.35,70.20,2.51,3058
Metal,187.69,22.03,69.41,2.35,3084
Metal,183.43,19.55,70.20,3.10,3055
Metal,169.57,12.57,71.76,2.78,3084
Metal,175.71,7.57,72.55,2.66,3072
Metal,150.00,7.45,73.73,3.02,3055
Metal,169.41,9.14,72.94,2.97,3055
Metal,180.00,14.53,70.20,3.43,3050
Metal,181.58,21.35,69.80,3.00,3044
Metal,187.14,23.46,70.20,2.68,3040
Metal,183.00,22.60,69.41,2.40,3072
Metal,187.69,21.79,70.20,2.14,3042
Metal,184.39,22.91,70.20,3.62,3025
Metal,181.94,17.32,70.20,3.47,3113
Metal,168.00,10.87,72.16,10.15,3055
Metal,157.89,10.22,72.94,8.22,3073
Metal,161.25,8.60,72.94,6.94,3045
Metal,172.50,8.70,72.16,6.36,3053
Metal,182.14,15.64,70.20,5.56,3078
Metal,184.62,21.91,69.80,5.07,3057
Metal,186.00,22.47,69.80,4.45,3062
Metal,182.93,22.91,70.20,3.67,3048
Metal,187.32,22.91,70.20,3.26,15
Metal,185.85,22.91,70.20,3.01,0
Metal,180.00,15.08,70.20,2.88,0
Metal,164.21,10.33,72.16,2.84,0
Metal,148.57,11.05,74.51,2.56,0
Metal,151.76,8.99,74.12,2.56,0
Metal,168.00,10.87,72.16,2.51,0
Metal,181.94,17.32,70.20,2.22,0
Metal,184.39,22.91,70.20,2.20,0
Metal,184.19,24.02,70.20,2.14,0
Metal,185.71,23.46,70.20,1.95,0
Metal,184.50,22.47,69.80,1.95,0
Metal,184.62,21.91,69.80,1.73,0
Metal,177.78,15.00,70.59,1.67,3072
Metal,169.41,9.24,72.16,1.99,3057
Metal,157.50,8.56,73.33,1.95,3052
Metal,152.73,5.95,72.55,2.64,3055
Metal,171.43,11.48,71.76,2.41,3061
Metal,181.71,19.55,70.20,2.09,3058
Metal,184.39,23.03,69.80,1.79,3060
Metal,185.85,22.91,70.20,2.51,3058
Metal,185.71,23.46,70.20,2.93,3055
Metal,185.71,23.46,70.20,2.63,3080
Metal,181.62,20.67,70.20,2.61,3036
Metal,170.77,14.21,71.76,2.44,3084
Metal,172.50,8.65,72.55,2.20,3168
Metal,165.00,8.60,72.94,2.11,3055
Metal,156.00,8.06,72.94,2.34,3059
Metal,175.00,13.26,70.98,2.27,3124
Metal,183.33,20.11,70.20,2.28,3072
Metal,181.58,21.59,69.02,2.09,3055
Metal,189.00,22.47,69.80,1.93,3062
Metal,187.32,22.91,70.20,1.66,3049
Metal,181.54,22.16,69.02,1.58,3073
Metal,181.71,19.55,70.20,1.93,3128
Metal,169.09,12.02,71.76,1.64,3080
Metal,157.89,10.11,73.73,1.61,3055
Metal,161.25,8.60,72.94,1.37,3055
Metal,163.33,9.68,72.94,1.56,3056
Metal,177.78,15.00,70.59,1.38,3086
Metal,183.16,21.23,70.20,1.61,3055
Metal,187.32,23.03,69.80,1.54,3055
Metal,183.08,22.03,69.41,1.77,3081
Metal,184.39,23.03,69.80,1.99,3020
Metal,184.39,23.03,69.80,1.86,3044
Metal,181.87,17.88,70.20,1.60,3058
Metal,166.96,12.50,72.16,1.58,3057
Metal,158.82,9.09,73.33,1.56,3064
Metal,160.00,11.11,74.12,1.50,3055
Metal,176.25,8.70,72.16,1.53,3044
Metal,180.00,15.08,70.20,1.78,3057
Metal,183.16,21.35,69.80,2.04,3057
Metal,182.93,23.03,69.80,2.31,3087
Metal,185.85,23.03,69.80,2.29,0
Metal,184.39,23.03,69.80,2.23,0
Metal,187.69,21.79,70.20,2.30,0
Metal,182.00,16.76,70.20,3.14,0
Metal,165.00,10.87,72.16,3.77,0
Metal,151.58,10.05,74.12,3.97,0
Metal,153.75,8.56,73.33,4.07,0
Metal,176.47,9.29,71.76,3.48,0
Metal,182.07,16.20,70.20,3.28,0
Metal,186.00,22.35,70.20,3.02,0
Metal,183.00,22.60,69.41,2.72,0
Metal,186.00,22.47,69.80,2.39,0
Metal,184.50,22.47,69.80,2.22,3048
Metal,186.00,22.35,70.20,2.37,3055
Metal,182.07,16.20,70.20,3.10,0
Metal,164.21,10.33,72.16,2.82,0
Metal,153.33,9.52,74.12,2.93,0
Metal,164.21,10.22,72.94,2.95,0
Metal,168.00,10.93,71.76,2.78,0
Metal,181.94,17.32,70.20,3.04,3063
Metal,184.50,22.47,69.80,2.68,3040
Metal,185.71,23.46,70.20,2.40,3062
Metal,184.50,22.47,69.80,2.22,3098
Metal,185.85,23.03,69.80,2.07,3059
Metal,186.15,21.91,69.80,2.17,3049
Metal,180.00,14.53,70.20,1.86,3109
Metal,162.35,9.24,72.16,1.88,3055
Metal,163.33,9.63,73.33,2.04,3087
Metal,158.82,9.09,73.33,2.01,3061
Metal,171.82,12.02,71.76,1.79,3076
Metal,181.71,19.55,70.20,1.90,0
Metal,187.69,21.79,70.20,1.60,0
Metal,185.71,23.46,70.20,1.88,3053
Metal,187.32,22.91,70.20,1.85,3054
Metal,187.14,23.46,70.20,1.72,3059
Metal,186.67,20.11,70.20,1.58,3230
Metal,172.80,13.74,71.37,1.51,0
Metal,168.75,8.65,72.55,1.65,3082
Metal,165.00,8.65,72.55,1.53,3055
Metal,161.05,10.16,73.33,1.31,3086
Metal,177.27,12.22,70.59,1.82,3038
Metal,186.32,21.23,70.20,1.78,3048
Metal,185.71,23.46,70.20,2.15,3056
Metal,184.74,21.35,69.80,2.19,3084
Metal,184.62,22.03,69.41,2.53,3045
Metal,184.62,22.03,69.41,2.44,3121
Metal,180.00,19.66,69.80,2.36,3135
Metal,170.77,14.21,71.76,2.70,3048
Metal,157.89,10.22,72.94,2.58,0
Metal,161.05,10.11,73.73,2.58,1036
Metal,162.35,9.14,72.94,2.55,0
Metal,175.56,14.92,70.98,2.26,0
Metal,186.32,21.23,70.20,2.17,0
Metal,187.32,23.03,69.80,2.00,0
Metal,189.47,21.35,69.80,2.07,0
Metal,184.39,23.03,69.80,2.30,426
Metal,184.50,22.47,69.80,2.80,3055
Metal,183.43,19.55,70.20,2.74,3059
Metal,169.09,12.02,71.76,2.46,3054
Metal,166.15,7.07,72.16,2.71,3102
Metal,153.33,9.63,73.33,2.49,3151
Metal,161.05,10.22,72.94,2.47,3064
Metal,180.00,13.97,70.20,2.49,3055
Metal,180.00,20.79,69.80,3.67,3052
Metal,185.71,23.46,70.20,3.32,3081
Metal,186.00,22.47,69.80,3.09,3060
Metal,185.71,23.46,70.20,2.92,3055
Metal,184.62,21.91,69.80,2.77,3054
Metal,181.82,18.44,70.20,2.49,3072
Metal,166.36,11.96,72.16,2.78,3059
Metal,161.05,10.11,73.73,2.68,3072
Metal,151.58,10.05,74.12,2.41,3080
Metal,165.88,9.24,72.16,2.26,3080
Metal,182.07,16.20,70.20,1.83,3033
Metal,186.00,22.35,70.20,2.05,3055
Metal,187.14,23.60,69.80,1.97,3054
Metal,184.62,21.91,69.80,1.91,3060
Metal,184.62,21.91,69.80,1.79,3094
Metal,186.15,21.79,70.20,2.22,3055
Metal,180.00,15.64,70.20,3.12,3053
Metal,162.00,10.75,72.94,3.40,3058
Metal,158.82,9.04,73.73,3.16,3057
Metal,165.88,9.09,73.33,3.37,3081
Metal,173.68,10.44,71.37,3.60,3055
Metal,181.76,18.99,70.20,3.39,3045
Metal,185.71,23.46,70.20,2.91,3050
Metal,185.85,22.91,70.20,2.86,3078
Metal,186.00,22.35,70.20,2.68,3085
Metal,184.29,23.46,70.20,2.52,0
Metal,181.54,21.79,70.20,2.59,0
Metal,175.00,13.26,70.98,2.55,146
Metal,169.41,9.24,72.16,2.49,608
Metal,154.74,10.05,74.12,2.23,0
Metal,171.00,10.70,73.33,2.04,0
Metal,175.00,13.26,70.98,2.42,0
Metal,186.67,20.11,70.20,2.29,0
Metal,183.00,22.35,70.20,2.46,1514
Metal,187.32,22.91,70.20,2.07,0
Metal,185.71,23.46,70.20,2.02,0
Metal,183.16,21.47,69.41,1.86,0
Metal,181.71,19.55,70.20,1.80,0
Metal,172.17,12.64,71.37,1.91,0
Metal,164.00,8.06,72.94,2.07,0
Metal,164.21,10.22,72.94,1.76,0
Metal,156.67,9.68,72.94,3.30,0
Metal,180.00,13.97,70.20,3.11,0
Metal,186.49,20.79,69.80,2.81,0
Metal,189.00,22.35,70.20,2.40,0
Metal,186.32,21.47,69.41,2.18,0
Metal,185.71,23.46,70.20,1.95,0
Metal,184.50,22.47,69.80,1.75,0
Metal,182.07,16.20,70.20,1.71,0
Metal,164.21,10.33,72.16,1.81,0
Metal,156.00,8.11,72.55,1.83,0
Metal,156.00,10.64,73.73,1.76,0
Metal,170.53,10.38,71.76,1.68,3023
Metal,181.87,17.88,70.20,2.49,3050
Metal,187.32,22.91,70.20,4.00,3045
Metal,183.16,21.47,69.41,3.61,3082
Metal,185.85,22.91,70.20,4.00,3055
Metal,185.85,22.91,70.20,3.69,3055
Metal,181.50,22.35,70.20,3.57,3077
Metal,172.80,13.74,71.37,3.09,3039
Metal,165.88,9.19,72.55,2.73,3072
Metal,160.00,9.63,73.33,3.37,3055
Metal,160.00,9.63,73.33,3.00,3055
Metal,177.39,12.78,70.59,2.71,3072
Metal,184.74,21.23,70.20,2.44,3056
Metal,187.14,23.46,70.20,2.23,3059
Metal,187.32,22.91,70.20,2.00,3076
Metal,183.00,22.60,69.41,2.47,3060
Metal,184.50,22.47,69.80,2.68,3050
Metal,180.00,16.76,70.20,2.39,3073
Metal,165.71,11.41,72.16,2.34,3072
Metal,157.89,10.11,73.73,1.96,3043
Metal,167.14,7.57,72.55,1.90,3046
Metal,168.00,10.87,72.16,2.41,3050
Metal,181.82,18.44,70.20,2.22,3063
Metal,183.08,21.79,70.20,2.28,3057
Metal,181.54,22.03,69.41,1.88,3072
Metal,181.50,22.60,69.41,1.73,3052
Metal,185.71,23.46,70.20,1.75,3058
Metal,183.16,21.23,70.20,1.85,3074
Metal,170.77,14.21,71.76,2.01,3051
Metal,156.00,10.70,73.33,2.11,3054
Metal,160.00,8.06,72.94,2.27,3053
Metal,167.37,10.16,73.33,2.58,3045
Metal,180.00,12.29,70.20,2.70,3072
Metal,184.62,21.79,70.20,2.74,3033
Metal,184.62,21.91,69.80,2.39,3050
Metal,185.71,23.46,70.20,2.18,3055
Metal,186.00,22.35,70.20,1.98,3056
Metal,181.54,22.16,69.02,2.10,3055
Metal,180.00,16.20,70.20,2.05,3055
Metal,165.00,10.87,72.16,1.94,3087
Metal,164.21,10.16,73.33,1.99,3050
Metal,163.33,9.63,73.33,2.32,3054
Metal,168.00,10.87,72.16,2.19,3032
Metal,181.87,17.88,70.20,2.01,3082
Metal,184.50,22.35,70.20,2.12,3057
Metal,189.00,22.47,69.80,2.14,3056
Metal,184.39,23.03,69.80,2.12,3092
Metal,185.85,22.91,70.20,2.18,3055
Metal,183.08,21.79,70.20,2.37,3072
Metal,172.80,13.74,71.37,2.30,0
Metal,165.00,8.70,72.16,2.23,0
Metal,162.35,9.09,73.33,2.13,0
Metal,156.67,9.52,74.12,3.99,0
Metal,180.00,12.29,70.20,3.98,0
Metal,181.62,20.67,70.20,3.68,0
Metal,184.39,23.03,69.80,3.35,0
Metal,188.57,23.46,70.20,3.19,0
Metal,185.71,23.46,70.20,2.96,0
Metal,183.08,22.03,69.41,2.49,3044
Metal,181.87,17.88,70.20,2.57,3038
Metal,166.36,11.96,72.16,2.46,3072
Metal,166.15,7.03,72.55,3.29,3061
Metal,170.00,9.73,72.55,2.80,3062
Metal,165.00,10.87,72.16,2.56,3055
Metal,182.07,16.20,70.20,2.63,3053
Metal,187.32,22.91,70.20,2.47,3087
Metal,186.00,22.47,69.80,2.35,3055
Metal,187.50,22.47,69.80,2.26,3048
Metal,187.14,23.46,70.20,2.44,3056
Metal,184.86,20.67,70.20,2.51,3055
Metal,172.80,13.74,71.37,2.86,3058
Metal,158.82,9.14,72.94,2.55,3072
Metal,175.20,12.14,80.78,0.97,0
Metal,162.00,4.61,85.10,1.51,3072
Metal,180.00,5.14,83.92,2.10,3058
Metal,166.67,8.65,81.57,2.50,3055
Metal,175.71,13.59,80.78,3.22,3048
Metal,175.71,13.59,80.78,3.52,3041
Metal,175.20,12.14,80.78,3.49,3038
Metal,175.38,12.62,80.78,3.46,0
Metal,175.00,11.65,80.78,3.60,0
Metal,167.14,6.64,82.75,3.67,0
Metal,172.50,3.74,83.92,3.73,410
Metal,171.43,3.27,83.92,3.52,0
Metal,172.50,3.72,84.31,3.21,3046
Metal,161.25,7.55,83.14,3.23,0
Metal,175.00,11.65,80.78,3.04,0
Metal,175.38,12.62,80.78,3.08,0
Metal,175.20,12.14,80.78,2.70,106
Metal,175.71,13.59,80.78,2.60,0
Metal,175.38,12.62,80.78,4.49,0
Metal,169.41,8.21,81.18,3.89,0
Metal,165.00,5.61,83.92,3.52,0
Metal,172.50,3.72,84.31,3.27,0
Metal,171.43,3.27,83.92,2.74,0
Metal,155.00,5.61,83.92,2.66,76
Metal,173.68,9.22,80.78,2.42,0
Metal,176.00,14.56,80.78,2.55,0
Metal,175.20,12.14,80.78,2.30,0
Metal,175.56,13.11,80.78,2.12,0
Metal,175.56,13.11,80.78,1.93,0
Metal,175.00,11.65,80.78,1.68,0
Metal,157.50,7.48,83.92,1.62,0
Metal,171.43,3.27,83.92,1.77,0
Metal,150.00,3.72,84.31,1.80,0
Metal,171.43,3.27,83.92,1.76,0
Metal,163.33,8.61,81.96,1.71,0
Metal,175.56,13.11,80.78,1.95,0
Metal,175.38,12.62,80.78,1.73,29
Metal,176.00,14.56,80.78,1.54,0
Metal,175.71,13.59,80.78,1.59,0
Metal,175.20,12.14,80.78,2.41,0
Metal,160.00,9.81,83.92,2.22,3055
Metal,154.29,3.27,83.92,2.06,3052
Metal,171.43,3.27,83.92,2.17,3052
Metal,165.00,3.72,84.31,2.43,3064
Metal,158.57,6.64,82.75,2.22,3055
Metal,175.20,12.14,80.78,2.25,3044
Metal,175.71,13.59,80.78,2.08,3055
Metal,175.38,12.62,80.78,1.87,3052
Metal,175.20,12.14,80.78,1.56,3055
Metal,175.56,13.11,80.78,1.52,3041
Metal,165.00,9.57,81.96,1.47,3052
Metal,175.00,5.61,83.92,1.46,3045
Metal,172.50,3.72,84.31,1.53,3051
Metal,150.00,3.72,84.31,1.71,3053
Metal,161.54,6.07,83.92,1.52,3055
Metal,173.68,9.22,80.78,1.88,3049
Metal,175.20,12.14,80.78,1.71,3055
Metal,175.56,13.11,80.78,1.76,3049
Metal,175.38,12.62,80.78,1.55,3053
Metal,175.71,13.59,80.78,1.47,3058
Metal,172.17,11.11,81.18,1.57,3049
Metal,164.00,7.01,83.92,1.75,3054
Metal,142.50,3.72,84.31,1.71,3049
Metal,180.00,3.27,83.92,1.93,3055
Metal,153.33,4.21,83.92,1.87,3053
Metal,177.00,9.57,81.96,2.21,3048
Metal,175.20,12.14,80.78,2.29,3053
Metal,175.86,14.08,80.78,2.58,3052
Metal,176.00,14.56,80.78,2.43,3055
Metal,175.56,13.11,80.78,2.40,3048
Metal,175.38,12.62,80.78,2.22,3055
Metal,157.50,7.55,83.14,2.21,3056
Metal,180.00,3.74,83.92,2.59,3046
Metal,145.71,3.27,83.92,2.46,3045
Metal,145.71,3.27,83.92,2.27,3028
Metal,168.75,7.58,82.75,2.08,3055
Metal,175.00,11.65,80.78,1.73,3054
Metal,175.56,13.11,80.78,1.70,3055
Metal,175.71,13.59,80.78,1.76,3045
Metal,175.56,13.11,80.78,1.71,3050
Metal,175.71,13.59,80.78,1.77,3053
Metal,173.68,9.13,81.57,1.48,3055
Metal,160.00,5.61,83.92,1.68,3046
Metal,172.50,3.72,84.31,1.60,3055
Metal,180.00,3.27,83.92,1.56,0
Metal,164.00,7.01,83.92,1.51,0
Metal,173.68,9.22,80.78,1.41,0
Metal,175.38,12.62,80.78,1.61,3055
Metal,175.56,13.11,80.78,2.05,3051
Metal,175.56,13.11,80.78,1.99,3043
Metal,176.00,14.56,80.78,2.16,3052
Metal,173.68,9.22,80.78,3.98,3053
Metal,168.00,7.01,83.92,5.29,3052
Metal,171.43,3.27,83.92,4.49,3061
Metal,166.67,4.17,84.71,4.07,3055
Metal,166.15,6.07,83.92,4.29,3055
Metal,180.00,9.22,80.78,3.82,3038
Metal,175.71,13.59,80.78,3.78,3054
Metal,175.71,13.59,80.78,4.19,3053
Metal,175.38,12.62,80.78,4.99,3053
Metal,175.56,13.11,80.78,4.39,3055
Metal,174.78,11.17,80.78,8.28,3048
Metal,144.71,7.94,83.92,7.07,3055
Metal,171.43,3.27,83.92,6.15,3048
Metal,180.00,3.27,83.92,5.88,3040
Metal,142.50,3.74,83.92,4.92,3054
Metal,173.33,8.65,81.57,4.30,3041
Metal,175.38,12.62,80.78,3.68,3053
Metal,175.56,13.11,80.78,3.20,3049
Metal,175.38,12.62,80.78,3.01,3055
Metal,175.86,14.08,80.78,2.75,3078
Metal,175.56,13.11,80.78,2.64,3053
Metal,170.77,6.22,81.96,2.34,3055
Metal,137.14,3.27,83.92,2.16,3046
Metal,145.71,3.27,83.92,2.02,3052
Metal,171.43,3.27,83.92,2.44,3053
Metal,167.14,6.67,82.35,2.47,3052
Metal,175.00,11.65,80.78,3.06,3056
Metal,176.00,14.56,80.78,3.61,3050
Metal,175.71,13.59,80.78,3.34,3052
Metal,175.20,12.14,80.78,3.15,3054
Metal,175.56,13.11,80.78,3.05,3055
Metal,163.33,8.61,81.96,2.88,3055
Metal,158.18,5.14,83.92,2.51,3037
Metal,165.00,3.72,84.31,2.36,3052
Metal,150.00,3.72,84.31,2.22,3050
Metal,167.14,6.57,83.53,2.05,3043
Metal,174.55,10.68,80.78,2.41,3053
Metal,175.86,14.08,80.78,2.11,3055
Metal,175.38,12.62,80.78,2.50,3054
Metal,175.56,13.11,80.78,2.29,3055
Metal,175.38,12.62,80.78,2.14,3057
Metal,174.00,9.71,80.78,2.32,3049
Metal,164.00,7.01,83.92,2.08,3053
Metal,137.14,3.27,83.92,1.74,3052
Metal,180.00,3.27,83.92,1.92,3056
Metal,160.00,4.21,83.92,1.71,3055
Metal,164.21,9.09,81.96,1.93,0
Metal,175.71,13.59,80.78,1.92,399
Metal,175.86,14.08,80.78,1.90,0
Metal,175.86,14.08,80.78,2.11,0
Metal,175.38,12.62,80.78,1.93,3052
Metal,175.56,13.11,80.78,1.90,3054
Metal,162.86,6.64,82.75,1.85,3049
Metal,142.50,3.72,84.31,2.56,3050
Metal,171.43,3.27,83.92,2.49,3044
Metal,145.71,3.27,83.92,2.29,3052
Metal,166.15,6.22,81.96,2.11,3055
Metal,175.38,12.62,80.78,2.12,3072
Metal,175.38,12.62,80.78,1.94,3052
Metal,175.20,12.14,80.78,1.62,3053
Metal,175.56,13.11,80.78,1.60,3043
Metal,175.38,12.62,80.78,1.42,3055
Metal,166.67,8.57,82.35,1.64,3052
Metal,153.33,4.21,83.92,1.63,3051
Metal,154.29,3.27,83.92,1.56,3050
Metal,171.43,3.27,83.92,1.96,3049
Metal,165.00,5.69,82.75,1.83,3049
Metal,174.78,11.17,80.78,1.98,3044
Metal,175.56,13.11,80.78,2.42,3050
Metal,175.56,13.11,80.78,2.13,3053
Metal,175.86,14.08,80.78,1.93,3054
Metal,175.20,12.14,80.78,1.83,3042
Metal,180.00,8.74,80.78,1.72,3044
Metal,175.38,6.07,83.92,1.59,3050
Metal,171.43,3.27,83.92,1.58,3052
Metal,180.00,3.27,83.92,1.55,3055
Metal,174.55,5.14,83.92,1.90,3050
Metal,177.14,10.14,81.18,1.95,3048
Metal,175.71,13.59,80.78,1.84,3053
Metal,175.38,12.62,80.78,1.71,3055
Metal,175.71,13.59,80.78,1.67,3060
Metal,175.38,12.62,80.78,1.57,3044
Metal,175.00,11.65,80.78,1.46,3056
Metal,165.88,7.94,83.92,1.53,3050
Metal,180.00,3.27,83.92,1.43,3054
Metal,165.00,3.72,84.31,3.90,3062
Metal,154.29,3.27,83.92,3.39,3055
Metal,165.88,8.17,81.57,2.99,3054
Metal,175.38,12.62,80.78,3.13,3048
Metal,175.71,13.59,80.78,3.18,3055
Metal,175.56,13.11,80.78,2.93,3057
Metal,175.86,14.08,80.78,2.71,3053
Metal,175.38,12.62,80.78,2.46,3056
Metal,161.05,8.96,83.14,2.12,3072
Metal,145.71,3.27,83.92,2.00,3050
Metal,180.00,3.27,83.92,2.02,3072
Metal,172.50,3.72,84.31,1.80,3053
Metal,172.94,8.13,81.96,1.96,3055
Metal,175.38,12.62,80.78,1.97,3055
Metal,175.20,12.14,80.78,1.94,3061
Metal,176.00,14.56,80.78,1.71,3053
Metal,175.56,13.11,80.78,1.75,3054
Metal,175.56,13.11,80.78,1.56,3053
Metal,165.88,8.17,81.57,2.42,3055
Metal,165.00,5.61,83.92,3.14,3056
Metal,154.29,3.27,83.92,2.58,3050
Metal,171.43,3.27,83.92,2.92,3062
Metal,172.00,7.08,83.14,3.53,3055
Metal,174.55,10.68,80.78,3.21,3044
Metal,175.86,14.08,80.78,2.82,3056
Metal,175.86,14.08,80.78,2.59,3061
Metal,175.56,13.11,80.78,2.27,3049
Metal,175.71,13.59,80.78,2.15,3052
Metal,171.82,10.63,81.18,2.02,3050
Metal,167.14,6.57,83.53,2.10,3050
Metal,154.29,3.27,83.92,2.18,3053
Metal,154.29,3.27,83.92,2.06,3073
Metal,160.00,4.21,83.92,2.23,3057
Metal,172.94,8.17,81.57,2.01,3032
Metal,175.38,12.62,80.78,1.80,3022
Metal,175.71,13.59,80.78,1.65,3054
Metal,175.71,13.59,80.78,1.38,3053
Metal,175.38,12.62,80.78,1.16,3056
Metal,175.56,13.11,80.78,1.28,3054
Metal,165.88,8.10,82.35,1.24,3061
Metal,173.33,4.21,83.92,1.24,3054
Metal,160.00,4.17,84.71,1.57,3050
Metal,171.43,3.27,83.92,1.71,3048
Metal,167.14,6.60,83.14,1.83,3055
Metal,174.78,11.17,80.78,1.88,3038
Metal,175.56,13.11,80.78,1.80,3055
Metal,175.71,13.59,80.78,1.81,3055
Metal,175.56,13.11,80.78,1.66,3053
Metal,175.38,12.62,80.78,1.61,3052
Metal,174.55,10.68,80.78,1.76,3050
Metal,168.00,7.04,83.53,2.05,0
Metal,154.29,3.27,83.92,1.92,0
Metal,142.50,3.72,84.31,1.84,0
Metal,163.64,5.14,83.92,1.86,0
Metal,173.33,8.65,81.57,1.76,0
Metal,175.56,13.11,80.78,1.74,0
Metal,175.56,13.11,80.78,1.68,0
Metal,175.38,12.62,80.78,1.83,0
Metal,175.71,13.59,80.78,1.79,0
Metal,175.00,11.65,80.78,1.70,0
Metal,148.00,7.08,83.14,1.61,0
Metal,157.50,3.74,83.92,1.71,3054
Metal,171.43,3.27,83.92,1.57,3072
Metal,171.43,3.27,83.92,1.51,3057
Metal,152.00,7.11,82.75,1.69,3054
Metal,175.00,11.65,80.78,1.61,3055
Metal,175.56,13.11,80.78,1.79,3062
Metal,175.56,13.11,80.78,1.84,3055
Metal,175.56,13.11,80.78,1.88,3050
Metal,175.86,14.08,80.78,1.78,3072
Metal,173.68,9.22,80.78,1.60,3052
Metal,165.00,5.63,83.53,1.83,3055
Metal,171.43,3.27,83.92,1.90,3045
Metal,180.00,3.27,83.92,1.76,3059
Metal,180.00,5.61,83.92,1.61,3053
Metal,168.00,9.62,81.57,1.63,3052
Metal,175.71,13.59,80.78,1.47,3045
