CLASSE,Hue,Saturation,Value,Vibration,Metal
Tecido,222.86,100.00,35.69,1.53,0
Tecido,228.46,77.23,39.61,1.58,0
Tecido,233.33,79.12,35.69,1.90,0
Tecido,223.52,100.00,35.69,1.71,0
Tecido,229.09,76.24,39.61,1.61,0
Tecido,232.50,80.00,35.29,1.69,0
Tecido,223.70,100.00,36.08,1.87,0
Tecido,224.65,86.00,39.22,1.80,0
Tecido,235.45,70.97,36.47,1.67,0
Tecido,224.00,100.00,35.29,1.55,0
Tecido,222.13,94.95,38.82,1.76,0
Tecido,235.52,72.04,36.47,1.52,0
Tecido,223.52,100.00,35.69,1.62,0
Tecido,225.35,84.31,40.00,1.52,0
Tecido,230.00,86.67,35.29,1.57,0
Tecido,224.35,100.00,36.08,2.04,0
Tecido,230.96,73.00,39.22,2.10,0
Tecido,224.00,98.90,35.69,2.36,0
Tecido,223.23,93.00,39.22,2.58,0
Tecido,235.65,74.19,36.47,2.24,0
Tecido,223.52,100.00,35.69,2.07,0
Tecido,226.83,81.19,39.61,1.84,0
Tecido,233.91,75.82,35.69,1.81,0
Tecido,223.70,100.00,36.08,1.77,0
Tecido,228.15,79.41,40.00,1.68,0
Tecido,234.08,77.17,36.08,1.57,0
Tecido,223.87,100.00,36.47,1.74,0
Tecido,227.69,78.00,39.22,1.47,0
Tecido,234.08,78.02,35.69,1.67,0
Tecido,223.87,100.00,36.47,1.75,0
Tecido,231.43,71.43,38.43,1.55,0
Tecido,224.18,100.00,35.69,1.63,0
Tecido,224.83,87.00,39.22,1.63,0
Tecido,231.08,82.22,35.29,1.55,0
Tecido,223.87,100.00,36.47,1.45,0
Tecido,229.09,76.24,39.61,1.45,0
Tecido,230.53,83.52,35.69,1.44,0
Tecido,223.58,100.00,37.25,1.53,0
Tecido,229.74,75.25,39.61,1.57,0
Tecido,231.43,83.70,36.08,1.47,0
Tecido,223.58,100.00,37.25,1.37,0
Tecido,229.74,75.25,39.61,1.19,0
Tecido,229.37,86.81,35.69,1.32,0
Tecido,222.95,100.00,37.25,1.49,0
Tecido,230.40,74.26,39.61,1.38,0
Tecido,229.63,88.04,36.08,1.22,0
Tecido,223.52,100.00,35.69,1.92,0
Tecido,230.83,72.73,38.82,1.72,0
Tecido,223.33,100.00,35.29,1.65,0
Tecido,223.12,98.97,38.04,1.66,0
Tecido,234.63,70.53,37.25,1.76,0
Tecido,224.18,100.00,35.69,1.85,0
Tecido,223.33,90.00,39.22,2.06,0
Tecido,232.39,78.89,35.29,2.06,0
Tecido,223.87,100.00,36.47,2.01,0
Tecido,229.23,77.23,39.61,2.17,0
Tecido,234.08,78.02,35.69,1.99,0
Tecido,223.87,100.00,36.47,1.66,0
Tecido,232.29,71.43,38.43,1.49,0
Tecido,225.52,96.67,35.29,1.35,0
Tecido,221.68,96.94,38.43,1.92,0
Tecido,233.04,70.41,38.43,1.86,0
Tecido,224.00,100.00,35.29,1.99,0
Tecido,225.71,83.17,39.61,1.87,0
Tecido,234.71,73.12,36.47,1.96,0
Tecido,223.52,100.00,35.69,2.00,0
Tecido,226.67,81.00,39.22,1.98,0
Tecido,227.71,91.21,35.69,1.66,0
Tecido,223.70,100.00,36.08,1.72,0
Tecido,227.25,80.00,39.22,1.79,0
Tecido,226.99,92.22,35.29,1.69,0
Tecido,222.50,98.97,38.04,1.82,0
Tecido,235.52,69.79,37.65,1.65,0
Tecido,223.52,100.00,35.69,1.77,0
Tecido,223.64,88.89,38.82,1.63,0
Tecido,235.52,70.53,37.25,1.73,0
Tecido,223.52,100.00,35.69,1.56,0
Tecido,223.64,88.00,39.22,1.55,0
Tecido,235.45,70.21,36.86,1.48,0
Tecido,224.00,100.00,35.29,1.75,0
Tecido,222.95,96.94,38.43,1.74,0
Tecido,232.29,71.43,38.43,1.46,0
Tecido,225.00,96.70,35.69,1.62,0
Tecido,223.58,100.00,37.25,1.51,0
Tecido,232.94,70.10,38.04,1.62,0
Tecido,223.33,100.00,35.29,1.50,0
Tecido,223.23,93.94,38.82,1.33,0
Tecido,232.06,70.83,37.65,1.43,0
Tecido,223.33,100.00,35.29,1.44,0
Tecido,226.67,81.00,39.22,1.48,0
Tecido,234.71,73.91,36.08,1.36,0
Tecido,223.52,100.00,35.69,1.31,0
Tecido,227.85,79.00,39.22,1.32,0
Tecido,233.91,75.82,35.69,1.49,0
Tecido,223.70,100.00,36.08,1.66,0
Tecido,228.00,79.21,39.61,1.78,0
Tecido,232.50,79.12,35.69,1.79,0
Tecido,223.70,100.00,36.08,1.88,0
Tecido,228.46,77.23,39.61,2.10,0
Tecido,232.60,81.11,35.29,1.98,0
Tecido,223.70,100.00,36.08,1.74,0
Tecido,225.18,85.00,39.22,1.92,0
Tecido,235.45,70.97,36.47,2.07,0
Tecido,224.18,100.00,35.69,2.03,0
Tecido,225.71,84.00,39.22,1.87,0
Tecido,235.52,72.04,36.47,1.82,0
Tecido,223.33,100.00,35.29,1.83,0
Tecido,226.99,82.18,39.61,1.87,0
Tecido,234.71,73.91,36.08,1.83,0
Tecido,222.50,100.00,37.65,1.83,0
Tecido,233.73,70.53,37.25,1.56,0
Tecido,224.00,98.90,35.69,1.64,0
Tecido,223.15,90.82,38.43,1.53,0
Tecido,233.73,70.53,37.25,1.60,0
Tecido,223.52,100.00,35.69,1.54,0
Tecido,227.85,78.22,39.61,1.43,0
Tecido,226.43,93.33,35.29,1.43,0
Tecido,222.95,96.94,38.43,1.40,0
Tecido,232.29,71.43,38.43,1.36,0
Tecido,224.83,96.67,35.29,1.45,0
Tecido,222.77,95.92,38.43,1.27,0
Tecido,232.17,71.13,38.04,1.40,0
Tecido,225.17,97.80,35.69,1.33,0
Tecido,222.77,94.95,38.82,1.49,0
Tecido,232.17,71.13,38.04,1.54,0
Tecido,223.33,100.00,35.29,1.39,0
Tecido,221.94,93.94,38.82,1.43,0
Tecido,233.04,71.13,38.04,1.51,0
Tecido,224.18,98.91,36.08,1.52,0
Tecido,223.15,90.82,38.43,1.61,0
Tecido,234.55,69.47,37.25,1.39,0
Tecido,224.67,98.90,35.69,1.46,0
Tecido,222.50,98.97,38.04,1.60,0
Tecido,235.38,69.15,36.86,1.53,0
Tecido,223.52,100.00,35.69,1.41,0
Tecido,224.00,89.11,39.61,1.46,0
Tecido,234.08,78.02,35.69,1.55,0
Tecido,223.87,100.00,36.47,1.89,0
Tecido,231.30,71.13,38.04,2.30,0
Tecido,226.05,95.56,35.29,2.11,0
Tecido,223.23,100.00,36.47,2.02,0
Tecido,229.09,76.24,39.61,1.93,0
Tecido,232.00,82.42,35.69,1.76,0
Tecido,223.40,100.00,36.86,1.72,0
Tecido,232.29,71.43,38.43,1.60,0
Tecido,224.83,96.67,35.29,1.46,0
Tecido,223.58,100.00,37.25,1.35,0
Tecido,232.06,70.83,37.65,1.23,0
Tecido,224.00,100.00,35.29,1.15,0
Tecido,221.94,93.94,38.82,1.11,0
Tecido,232.94,70.83,37.65,1.25,0
Tecido,224.67,98.90,35.69,1.36,0
Tecido,222.77,98.95,37.25,1.24,0
Tecido,233.91,71.13,38.04,1.54,0
Tecido,224.67,98.90,35.69,1.45,0
Tecido,223.52,91.00,39.22,1.31,0
Tecido,235.52,73.63,35.69,1.19,0
Tecido,223.87,100.00,36.47,1.11,0
Tecido,227.85,79.00,39.22,1.33,0
Tecido,228.43,91.21,35.69,1.36,0
Tecido,223.87,100.00,36.47,1.43,0
Tecido,227.85,78.22,39.61,1.26,0
Tecido,234.00,76.92,35.69,1.56,0
Tecido,223.87,100.00,36.47,1.65,0
Tecido,232.39,71.72,38.82,1.58,0
Tecido,226.05,94.51,35.69,1.44,0
Tecido,222.77,95.92,38.43,1.48,0
Tecido,232.29,71.43,38.43,1.28,0
Tecido,223.52,100.00,35.69,1.22,0
Tecido,225.00,84.85,38.82,1.37,0
Tecido,235.45,70.97,36.47,1.51,0
Tecido,223.52,100.00,35.69,1.61,0
Tecido,226.43,83.17,39.61,1.87,0
Tecido,235.45,71.74,36.08,1.72,0
Tecido,224.18,100.00,35.69,2.02,0
Tecido,226.10,82.00,39.22,1.98,0
Tecido,236.36,72.53,35.69,1.89,0
Tecido,223.70,100.00,36.08,2.09,0
Tecido,226.67,81.00,39.22,2.00,0
Tecido,234.71,73.91,36.08,1.78,0
Tecido,223.70,100.00,36.08,1.65,0
Tecido,230.83,72.73,38.82,1.50,0
Tecido,227.56,91.11,35.29,1.59,0
Tecido,223.87,100.00,36.47,1.57,0
Tecido,230.83,72.73,38.82,1.42,0
Tecido,226.43,93.33,35.29,1.32,0
Tecido,222.77,97.92,37.65,1.18,0
Tecido,234.63,70.53,37.25,1.18,0
Tecido,223.33,100.00,35.29,1.16,0
Tecido,228.46,77.23,39.61,1.25,0
Tecido,226.59,93.41,35.69,1.45,0
Tecido,222.77,96.91,38.04,1.27,0
Tecido,235.45,70.21,36.86,1.13,0
Tecido,223.52,100.00,35.69,1.43,0
Tecido,222.32,96.94,38.43,1.24,0
Tecido,237.23,69.89,36.47,1.09,0
Tecido,223.33,100.00,35.29,0.99,0
Tecido,225.71,84.00,39.22,1.07,0
Tecido,232.00,82.42,35.69,1.25,0
Tecido,223.58,100.00,37.25,1.44,0
Tecido,229.74,75.25,39.61,1.43,0
Tecido,231.20,83.33,35.29,1.54,0
Tecido,223.40,100.00,36.86,1.64,0
Tecido,230.40,74.26,39.61,1.95,0
Tecido,230.77,85.71,35.69,2.11,0
Tecido,223.52,100.00,35.69,1.78,0
Tecido,230.14,73.74,38.82,1.67,0
Tecido,229.50,87.91,35.69,1.62,0
Tecido,223.30,100.00,38.04,1.72,0
Tecido,232.84,70.53,37.25,1.79,0
Tecido,223.33,100.00,35.29,1.66,0
Tecido,223.82,89.90,38.82,1.67,0
Tecido,233.64,70.21,36.86,1.59,0
Tecido,224.18,100.00,35.69,1.59,0
Tecido,223.15,89.90,38.82,1.34,0
Tecido,235.52,70.53,37.25,1.51,0
Tecido,223.52,100.00,35.69,1.43,0
Tecido,223.95,86.87,38.82,1.21,0
Tecido,235.38,69.89,36.47,1.27,0
Tecido,223.87,100.00,36.47,1.43,0
Tecido,232.29,71.43,38.43,1.50,0
Tecido,223.33,100.00,35.29,1.39,0
Tecido,223.23,94.90,38.43,1.20,0
Tecido,233.04,70.41,38.43,1.31,0
Tecido,224.32,97.78,35.29,1.48,0
Tecido,223.23,93.94,38.82,1.33,0
Tecido,232.17,71.13,38.04,1.28,0
Tecido,224.00,100.00,35.29,1.48,0
Tecido,222.86,92.86,38.43,1.64,0
Tecido,233.73,69.79,37.65,1.58,0
Tecido,224.00,98.90,35.69,1.63,0
Tecido,222.77,98.95,37.25,1.47,0
Tecido,230.96,73.00,39.22,1.38,0
Tecido,228.29,90.11,35.69,1.29,0
Tecido,223.12,98.97,38.04,1.20,0
Tecido,230.83,72.73,38.82,1.15,0
Tecido,227.14,92.31,35.69,1.22,0
Tecido,223.70,100.00,36.08,1.14,0
Tecido,227.85,79.00,39.22,1.19,0
Tecido,234.86,76.09,36.08,1.11,0
Tecido,223.33,100.00,35.29,1.24,0
Tecido,228.00,78.43,40.00,1.21,0
Tecido,233.33,79.12,35.69,1.18,0
Tecido,223.70,100.00,36.08,1.31,0
Tecido,228.31,77.00,39.22,1.20,0
Tecido,231.89,81.32,35.69,1.13,0
Tecido,223.87,100.00,36.47,1.17,0
Tecido,232.29,71.43,38.43,1.08,0
Tecido,225.35,95.56,35.29,1.16,0
Tecido,223.23,100.00,36.47,1.17,0
Tecido,232.29,71.43,38.43,1.26,0
Tecido,224.83,96.67,35.29,1.39,0
Tecido,223.58,100.00,37.25,1.48,0
Tecido,229.60,75.00,39.22,1.52,0
Tecido,231.43,84.62,35.69,1.46,0
Tecido,224.18,100.00,35.69,1.68,0
Tecido,230.27,74.00,39.22,1.71,0
Tecido,229.37,87.78,35.29,1.59,0
Tecido,223.52,100.00,35.69,1.70,0
Tecido,230.27,74.00,39.22,1.65,0
Tecido,228.75,88.89,35.29,1.40,0
Tecido,223.12,98.97,38.04,1.38,0
Tecido,234.55,69.47,37.25,1.29,0
Tecido,224.18,100.00,35.69,1.40,0
Tecido,173.57,56.00,19.61,1.34,0
Tecido,173.79,58.00,19.61,2.35,0
Tecido,173.08,52.00,19.61,2.91,0
Tecido,175.86,58.00,19.61,3.70,0
Tecido,173.33,54.00,19.61,4.30,0
Tecido,173.57,56.00,19.61,4.29,0
Tecido,173.79,58.00,19.61,3.65,0
Tecido,173.08,52.00,19.61,3.91,0
Tecido,173.79,59.18,19.22,3.75,0
Tecido,173.33,54.00,19.61,3.93,0
Tecido,173.57,56.00,19.61,3.38,0
Tecido,173.79,58.00,19.61,4.23,0
Tecido,171.11,54.00,19.61,4.40,0
Tecido,173.79,59.18,19.22,4.18,0
Tecido,173.33,54.00,19.61,4.18,0
Tecido,173.57,57.14,19.22,3.99,0
Tecido,173.79,58.00,19.61,4.95,0
Tecido,171.11,54.00,19.61,5.41,0
Tecido,175.71,58.33,18.82,4.91,0
Tecido,173.33,54.00,19.61,4.60,0
Tecido,173.57,58.33,18.82,4.61,0
Tecido,173.79,58.00,19.61,4.60,0
Tecido,173.08,53.06,19.22,4.87,0
Tecido,171.43,57.14,19.22,4.41,0
Tecido,173.08,52.00,19.61,4.06,0
Tecido,173.57,58.33,18.82,4.28,0
Tecido,173.57,56.00,19.61,4.75,0
Tecido,173.33,55.10,19.22,4.08,0
Tecido,175.71,58.33,18.82,4.45,0
Tecido,170.77,52.00,19.61,4.34,0
Tecido,173.57,58.33,18.82,3.94,0
Tecido,175.56,55.10,19.22,3.38,0
Tecido,173.08,54.17,18.82,3.25,0
Tecido,173.79,59.18,19.22,3.05,0
Tecido,170.77,52.00,19.61,3.37,0
Tecido,173.57,58.33,18.82,3.14,0
Tecido,171.43,56.00,19.61,2.92,0
Tecido,173.08,54.17,18.82,2.81,0
Tecido,175.71,58.33,18.82,3.53,0
Tecido,168.46,52.00,19.61,3.26,0
Tecido,173.57,58.33,18.82,2.99,0
Tecido,171.11,54.00,19.61,3.08,0
Tecido,173.33,56.25,18.82,3.19,0
Tecido,175.71,58.33,18.82,2.89,0
Tecido,170.40,51.02,19.22,3.01,0
Tecido,175.71,59.57,18.43,2.84,0
Tecido,169.29,54.90,20.00,2.66,0
Tecido,173.57,58.33,18.82,2.73,0
Tecido,173.79,59.18,19.22,2.64,0
Tecido,170.77,53.06,19.22,2.30,0
Tecido,175.56,57.45,18.43,2.57,0
Tecido,168.46,52.00,19.61,2.53,0
Tecido,175.56,57.45,18.43,2.59,0
Tecido,173.57,57.14,19.22,2.51,0
Tecido,172.80,52.08,18.82,2.20,0
Tecido,175.71,59.57,18.43,2.24,0
Tecido,170.40,51.02,19.22,3.14,0
Tecido,175.56,57.45,18.43,4.32,0
Tecido,173.33,55.10,19.22,3.99,0
Tecido,175.20,53.19,18.43,3.69,0
Tecido,175.56,57.45,18.43,3.38,0
Tecido,168.46,52.00,19.61,3.60,0
Tecido,175.71,59.57,18.43,3.52,0
Tecido,171.11,54.00,19.61,3.16,0
Tecido,173.08,54.17,18.82,2.84,0
Tecido,173.57,58.33,18.82,2.94,0
Tecido,172.50,50.00,18.82,2.73,0
Tecido,173.57,58.33,18.82,2.35,0
Tecido,173.33,54.00,19.61,2.03,0
Tecido,173.33,56.25,18.82,1.75,0
Tecido,175.71,58.33,18.82,1.94,0
Tecido,170.40,51.02,19.22,2.31,0
Tecido,175.56,57.45,18.43,2.42,0
Tecido,171.11,54.00,19.61,2.12,0
Tecido,173.33,56.25,18.82,2.67,0
Tecido,171.72,59.18,19.22,3.56,0
Tecido,170.40,51.02,19.22,3.53,0
Tecido,173.57,58.33,18.82,3.99,0
Tecido,171.11,54.00,19.61,3.86,0
Tecido,175.56,57.45,18.43,4.02,0
Tecido,175.71,58.33,18.82,4.17,0
Tecido,170.40,51.02,19.22,3.75,0
Tecido,177.86,59.57,18.43,3.31,0
Tecido,170.77,52.00,19.61,2.89,0
Tecido,175.56,57.45,18.43,3.97,0
Tecido,173.57,57.14,19.22,3.61,0
Tecido,172.50,50.00,18.82,3.25,0
Tecido,175.56,57.45,18.43,3.09,0
Tecido,170.77,52.00,19.61,3.16,0
Tecido,175.71,59.57,18.43,2.91,0
Tecido,173.57,57.14,19.22,3.57,0
Tecido,172.80,52.08,18.82,3.12,0
Tecido,173.57,58.33,18.82,3.09,0
Tecido,170.40,50.00,19.61,3.04,0
Tecido,175.71,59.57,18.43,3.49,0
Tecido,173.33,55.10,19.22,3.33,0
Tecido,172.80,52.08,18.82,3.01,0
Tecido,175.71,59.57,18.43,2.46,0
Tecido,168.00,50.00,19.61,2.39,0
Tecido,175.71,59.57,18.43,2.50,0
Tecido,175.56,55.10,19.22,4.74,0
Tecido,175.20,53.19,18.43,5.03,0
Tecido,175.71,59.57,18.43,5.47,0
Tecido,168.00,50.00,19.61,4.82,0
Tecido,175.71,59.57,18.43,4.35,0
Tecido,171.11,54.00,19.61,3.73,0
Tecido,175.00,52.17,18.04,3.16,0
Tecido,173.79,60.42,18.82,2.92,0
Tecido,166.96,46.00,19.61,2.64,0
Tecido,175.56,58.70,18.04,2.50,0
Tecido,172.80,50.00,19.61,2.32,0
Tecido,175.20,53.19,18.43,2.12,0
Tecido,174.00,61.22,19.22,1.83,0
Tecido,165.00,39.22,20.00,3.94,0
Tecido,175.71,59.57,18.43,3.33,0
Tecido,169.09,42.31,20.39,3.01,0
Tecido,177.60,54.35,18.04,2.81,0
Tecido,175.86,59.18,19.22,6.39,0
Tecido,163.33,35.29,20.00,10.30,0
Tecido,175.56,58.70,18.04,9.10,0
Tecido,166.36,41.51,20.78,10.68,0
Tecido,175.20,54.35,18.04,10.06,0
Tecido,173.79,59.18,19.22,8.27,0
Tecido,172.50,50.00,18.82,7.29,0
Tecido,175.86,60.42,18.82,6.09,0
Tecido,170.77,52.00,19.61,5.76,0
Tecido,173.57,58.33,18.82,6.25,0
Tecido,175.56,56.25,18.82,6.76,0
Tecido,170.00,50.00,18.82,6.48,0
Tecido,177.78,58.70,18.04,6.76,0
Tecido,170.77,52.00,19.61,5.79,0
Tecido,175.71,58.33,18.82,6.00,0
Tecido,173.79,58.00,19.61,6.84,0
Tecido,175.56,54.00,19.61,6.53,0
Tecido,175.71,56.00,19.61,7.13,0
Tecido,173.57,53.85,20.39,7.16,0
Tecido,175.71,56.00,19.61,6.61,0
Tecido,175.86,55.77,20.39,5.67,0
Tecido,177.78,52.94,20.00,4.75,0
Tecido,175.86,55.77,20.39,5.40,0
Tecido,173.79,54.72,20.78,4.91,0
Tecido,175.86,55.77,20.39,4.42,0
Tecido,172.26,57.41,21.18,3.75,0
Tecido,173.79,54.72,20.78,3.86,0
Tecido,174.00,56.60,20.78,3.43,0
Tecido,171.72,53.70,21.18,3.49,0
Tecido,174.00,56.60,20.78,3.69,0
Tecido,172.26,57.41,21.18,4.10,0
Tecido,172.00,55.56,21.18,5.09,0
Tecido,174.00,56.60,20.78,6.51,0
Tecido,169.66,53.70,21.18,6.63,0
Tecido,175.86,55.77,20.39,6.19,0
Tecido,172.00,55.56,21.18,6.10,0
Tecido,173.79,54.72,20.78,5.18,0
Tecido,175.86,55.77,20.39,5.05,0
Tecido,171.72,53.70,21.18,5.34,0
Tecido,175.86,55.77,20.39,4.84,0
Tecido,172.00,55.56,21.18,4.72,0
Tecido,175.71,53.85,20.39,5.52,0
Tecido,175.86,55.77,20.39,6.23,0
Tecido,171.72,53.70,21.18,6.01,0
Tecido,174.00,56.60,20.78,5.60,0
Tecido,172.00,55.56,21.18,5.52,0
Tecido,174.00,56.60,20.78,5.48,0
Tecido,172.26,57.41,21.18,4.87,0
Tecido,173.79,53.70,21.18,5.08,0
Tecido,175.86,55.77,20.39,4.32,0
Tecido,172.00,55.56,21.18,4.55,0
Tecido,173.79,54.72,20.78,5.62,0
Tecido,174.00,56.60,20.78,6.64,0
Tecido,171.72,53.70,21.18,6.34,0
Tecido,172.00,56.60,20.78,5.70,0
Tecido,172.00,55.56,21.18,6.94,0
Tecido,175.86,55.77,20.39,5.93,0
Tecido,175.86,55.77,20.39,6.05,0
Tecido,171.72,53.70,21.18,5.59,0
Tecido,175.86,55.77,20.39,5.02,0
Tecido,172.00,55.56,21.18,4.58,0
Tecido,175.86,55.77,20.39,4.16,0
Tecido,174.00,56.60,20.78,3.71,0
Tecido,171.43,52.83,20.78,3.33,0
Tecido,175.86,55.77,20.39,2.78,0
Tecido,173.57,52.83,20.78,2.46,0
Tecido,175.86,55.77,20.39,2.35,0
Tecido,174.00,56.60,20.78,2.38,0
Tecido,173.57,52.83,20.78,2.37,0
Tecido,175.86,55.77,20.39,2.03,0
Tecido,172.00,55.56,21.18,2.59,0
Tecido,175.86,55.77,20.39,4.51,0
Tecido,174.00,56.60,20.78,4.16,0
Tecido,173.57,52.83,20.78,3.97,0
Tecido,174.00,56.60,20.78,4.13,0
Tecido,172.00,55.56,21.18,4.20,0
Tecido,174.00,56.60,20.78,3.67,0
Tecido,174.00,56.60,20.78,4.47,0
Tecido,171.72,53.70,21.18,5.17,0
Tecido,174.00,56.60,20.78,4.61,0
Tecido,171.72,53.70,21.18,4.54,0
Tecido,173.79,55.77,20.39,3.93,0
Tecido,174.00,56.60,20.78,6.24,0
Tecido,171.72,53.70,21.18,7.48,0
Tecido,172.26,57.41,21.18,6.77,0
Tecido,171.72,53.70,21.18,5.58,0
Tecido,175.86,55.77,20.39,5.10,0
Tecido,174.00,56.60,20.78,4.87,0
Tecido,175.56,51.92,20.39,4.24,0
Tecido,175.86,55.77,20.39,4.28,0
Tecido,171.72,53.70,21.18,3.50,0
Tecido,174.00,56.60,20.78,3.39,0
Tecido,174.00,56.60,20.78,3.12,0
Tecido,171.72,53.70,21.18,3.48,0
Tecido,175.86,55.77,20.39,3.61,0
Tecido,171.72,53.70,21.18,3.52,0
Tecido,175.86,55.77,20.39,4.04,0
Tecido,172.00,56.60,20.78,4.98,0
Tecido,173.57,52.83,20.78,4.65,0
Tecido,175.86,55.77,20.39,5.13,0
Tecido,173.57,52.83,20.78,5.56,0
Tecido,174.00,56.60,20.78,6.26,0
Tecido,174.00,56.60,20.78,5.88,0
Tecido,175.56,51.92,20.39,5.02,0
Tecido,175.86,55.77,20.39,4.83,0
Tecido,171.72,53.70,21.18,5.13,0
Tecido,175.86,55.77,20.39,4.75,0
Tecido,172.26,57.41,21.18,4.60,0
Tecido,171.43,52.83,20.78,5.03,0
Tecido,175.86,55.77,20.39,4.23,0
Tecido,171.72,53.70,21.18,3.64,0
Tecido,175.86,55.77,20.39,3.86,0
Tecido,174.00,56.60,20.78,3.45,0
Tecido,175.71,53.85,20.39,4.55,0
Tecido,175.86,55.77,20.39,4.63,0
Tecido,171.72,53.70,21.18,4.70,0
Tecido,173.79,55.77,20.39,4.48,0
Tecido,174.00,56.60,20.78,5.01,0
Tecido,173.79,54.72,20.78,6.07,0
Tecido,175.86,55.77,20.39,5.36,0
Tecido,171.72,53.70,21.18,4.88,0
Tecido,175.86,55.77,20.39,4.56,0
Tecido,174.00,56.60,20.78,5.52,0
Tecido,171.72,54.72,20.78,5.17,0
Tecido,175.86,55.77,20.39,4.87,0
Tecido,171.72,53.70,21.18,4.44,0
Tecido,175.86,55.77,20.39,4.03,0
Tecido,172.26,57.41,21.18,3.87,0
Tecido,175.71,53.85,20.39,5.37,0
Tecido,175.86,55.77,20.39,5.14,0
Tecido,173.57,52.83,20.78,5.93,0
Tecido,175.86,55.77,20.39,5.07,0
Tecido,174.00,56.60,20.78,4.52,0
Tecido,173.57,53.85,20.39,4.09,0
Tecido,175.86,55.77,20.39,4.34,0
Tecido,171.72,53.70,21.18,4.87,0
Tecido,175.86,55.77,20.39,4.80,0
Tecido,172.26,57.41,21.18,4.63,0
Tecido,175.71,53.85,20.39,4.85,0
Tecido,174.00,56.60,20.78,8.73,0
Tecido,171.72,53.70,21.18,8.58,0
Tecido,175.86,55.77,20.39,8.34,0
Tecido,173.79,54.72,20.78,7.74,0
Tecido,174.00,56.60,20.78,7.54,0
Tecido,174.00,56.60,20.78,6.41,0
Tecido,173.57,52.83,20.78,5.71,0
Tecido,175.86,55.77,20.39,6.74,0
Tecido,170.00,55.56,21.18,7.03,0
Tecido,175.71,53.85,20.39,9.16,0
Tecido,175.86,55.77,20.39,9.54,0
Tecido,171.72,53.70,21.18,9.75,0
Tecido,175.86,55.77,20.39,12.29,0
Tecido,172.00,55.56,21.18,16.86,0
Tecido,175.86,55.77,20.39,18.02,0
Tecido,175.86,55.77,20.39,16.59,0
Tecido,173.57,52.83,20.78,14.37,0
Tecido,175.86,55.77,20.39,12.46,0
Tecido,172.00,55.56,21.18,11.93,0
Tecido,175.86,55.77,20.39,10.58,0
Tecido,174.00,56.60,20.78,8.98,0
Tecido,173.57,52.83,20.78,7.42,0
Tecido,173.79,55.77,20.39,7.17,0
Tecido,172.00,55.56,21.18,8.18,0
Tecido,175.86,55.77,20.39,8.31,0
Tecido,175.86,55.77,20.39,9.68,0
Tecido,173.57,52.83,20.78,8.77,0
Tecido,173.79,55.77,20.39,8.29,0
Tecido,173.79,54.72,20.78,12.04,0
Tecido,175.86,55.77,20.39,10.56,0
Tecido,174.00,56.60,20.78,10.39,0
Tecido,171.72,53.70,21.18,9.11,0
Tecido,175.86,55.77,20.39,8.22,0
Tecido,173.79,54.72,20.78,7.17,0
Tecido,175.71,54.90,20.00,7.68,0
Tecido,175.86,55.77,20.39,10.11,0
Tecido,171.72,53.70,21.18,9.32,0
Tecido,175.86,55.77,20.39,11.90,0
Tecido,173.79,54.72,20.78,11.28,0
Tecido,174.00,56.60,20.78,10.59,0
Tecido,175.86,55.77,20.39,9.03,0
Tecido,171.43,52.83,20.78,9.06,0
Tecido,175.86,55.77,20.39,7.81,0
Tecido,172.00,55.56,21.18,6.58,0
Tecido,175.86,55.77,20.39,7.11,0
Tecido,175.86,55.77,20.39,6.56,0
Tecido,173.57,52.83,20.78,6.11,0
Tecido,175.86,55.77,20.39,6.36,0
Tecido,172.00,55.56,21.18,5.34,0
Tecido,175.86,55.77,20.39,4.97,0
Tecido,175.86,55.77,20.39,4.43,0
Tecido,171.43,52.83,20.78,4.45,0
Tecido,175.86,55.77,20.39,5.00,0
Tecido,173.79,54.72,20.78,5.23,0
Tecido,175.86,55.77,20.39,4.95,0
Tecido,174.00,56.60,20.78,6.24,0
Tecido,173.57,52.83,20.78,5.76,0
Tecido,175.86,55.77,20.39,7.24,0
Tecido,172.00,55.56,21.18,7.56,0
Tecido,175.86,55.77,20.39,7.02,0
Tecido,172.00,56.60,20.78,6.38,0
Tecido,173.57,52.83,20.78,5.62,0
Tecido,175.86,55.77,20.39,6.24,0
Tecido,171.72,53.70,21.18,7.94,0
Tecido,175.86,55.77,20.39,7.52,0
Tecido,174.00,56.60,20.78,6.71,0
Tecido,171.43,52.83,20.78,6.24,0
Tecido,175.86,55.77,20.39,7.45,0
Tecido,172.00,55.56,21.18,7.15,0
Tecido,173.79,55.77,20.39,6.58,0
Tecido,174.00,56.60,20.78,5.97,0
Tecido,173.57,52.83,20.78,5.66,0
Tecido,175.86,55.77,20.39,5.26,0
Tecido,171.72,53.70,21.18,4.99,0
Tecido,175.86,55.77,20.39,5.92,0
Tecido,174.00,56.60,20.78,4.94,0
Tecido,173.57,52.83,20.78,5.03,0
Tecido,175.86,55.77,20.39,5.51,0
Tecido,172.00,55.56,21.18,5.04,0
Tecido,175.86,55.77,20.39,4.66,0
Tecido,174.00,56.60,20.78,4.22,0
Tecido,173.57,52.83,20.78,3.90,0
Tecido,175.86,55.77,20.39,4.26,0
Tecido,172.00,55.56,21.18,4.10,0
Tecido,173.79,55.77,20.39,4.05,0
Tecido,174.00,56.60,20.78,5.08,0
Tecido,173.57,52.83,20.78,7.28,0
